Country,Authors,Year,Title,Journal or book,Volume,Pages,Theory,Practice,Water,Energy,Financial,Environment,Mining,Industrial,Services/Public,Procurement,Health,Transport,Other
IR,"Ghobani, M., Ahmadipari, M.",2018,Environmental Planning for Wind Power Plant Site Selection using a Fuzzy PROMETHEE-Based Outranking Method in Geographical Information System.,Environmental Energy and Economic Research,2(2),75-87.,0,1,0,1,0,1,0,0,0,0,0,0,0
IR,"Ghorbani Mooselu, M., Nikoo, M.R., Bakhtiari Rayani, N., Izady, A.",2019,Fuzzy Multi-Objective Simulation-Optimization of Stepped Spillways Considering Flood Uncertainty.,Water Resources Management,33(7),2261-2275.,0,1,1,0,0,0,0,0,0,0,0,0,0
GR,"Giannakidis, G., Gargiulo, M., De Miglio, R., Chiodi, A., Seixas, J., Simoes, S.G., Dias, L., Gouveia, J.P.",2018,Challenges Faced When Addressing the Role of Cities Towards a Below Two Degrees World.,Lecture Notes in Energy,64,373-389.,0,1,0,0,0,1,0,0,0,0,0,0,0
GR,"Giannopoulos, D., Founti, M.",2010,A fuzzy approach to incorporate uncertainty in the PROMETHEE multicriteria method., International Journal of Multicriteria Decision Making, 1(1), 80-102.,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"Giesen, N., Süpke, D.",2011,ProPlaNET: Collaborative Sustainable Project Planning: A Comparison with Existing Approaches.,Information Technologies in Environmental Engineering,ISBN 978-3-642-19535-8,397-406.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Gilbert-Lopez, B., Mendiola, J.A., Ibanez, E.",2017,Green foodomics. Towards a cleaner scientific discipline.,Trends in Analytical Chemistry: TRAC,96,31-41.,0,1,0,0,0,1,0,0,0,0,0,0,0
BE,"Gilliams, S., Raymaekers, D., Muys, B., Van Orshoven, J.",2005,Comparing multiple criteria decision methods to extend a geographical information system on afforestation., Computers and Electronics in Agriculture,49, 142–158.,0,1,0,0,0,1,0,0,0,0,0,0,0
LT,"Ginevicius, R., Podviezko, A.",2012,Features of applying decision-making methods to evaluation of financial stability of commercial banks.,Business: Theory and Practice,13(4),314-323.,0,1,0,0,1,0,0,0,0,0,0,0,0
LT,"Ginevicius, R., Podviezko, A.",2013,The evaluation of financial stability and soundness of Lithuanian banks.,Ekonomska Istrazivanja,26(2),191-208.,0,1,0,0,1,0,0,0,0,0,0,0,0
LT,"Ginevicius, R., Podviezko, A., Novotny, M., Komka, A.",2012,Comprehensive quantitative evaluation of the strategic potential of an enterprise.,Economic Computation and Economic Cybernetics Studies and Research,1,.,0,1,0,0,0,0,0,0,1,0,0,0,0
ID,"Ginting, I., Fahmi, A., Perdana, D.",2017,User-order chunk allocation using priority in OFDMA systems.,Advanced Science Letters,23(5),4009-4012.,0,1,0,0,0,0,0,0,1,0,0,0,0
RS,"Glavic, D., Milenkovic, M.",2018,Decicion-support framework for prioritization in implementation of the bicycle path sections.,Proceeding of ICDSST 2018,2018,.,0,1,0,0,0,0,0,0,0,0,0,1,0
RS,"Glavic, D., Milenkovic, M., Trpkovic, A., Vidas, M., Mladenovic, M.",2017,Assessing sustainability of road tolling technologies.,Proceedings of the AIIT International Conference on trnasport infrastructure and systems,2017,803-810.,0,1,0,0,0,0,0,0,0,0,0,1,0
RS,"Glavic, D., Mladenovic, M.N., Milenkovic, M.",2019,Decision Support Framework for Cycling Investment Prioritization.,Journal of Advanced Transportation,2019,.,0,1,0,0,0,0,0,0,1,0,0,0,0
CH,"Gnansounou, E., Alves, C.M., Pachon, E.R., Vaskan, P.",2017,Comparative assessment of selected sugarcane biorefinery-centered systems in Brazil: A multi-criteria method based on sustainability indicators.,Bioresource Technology,243,600-610.,0,1,0,1,0,1,0,0,0,0,0,0,0
CY,"Gökçekus, H., Ozsahin, D.U., Al-Othman, D.",2019,Evaluation of the impact of sustainable transportation alternatives on environment using fuzzy PROMETHEE method.,International Journal of Innovative Technology and Exploring Engineering,8(8),3254-3259.,0,1,0,0,0,0,0,0,1,0,0,0,0
IN,"Gohar, P., Purohit, L.",2016,Discovery and prioritization of web services based on fuzzy user preferences for QoS.,IEEE International Conference on Computer Communication and Control,2015,.,0,1,0,0,0,1,0,0,0,0,0,1,0
BR,"Gois de Oliveria Silva, L., Teixeira de Almeida-Filho, A.",2018,A new PROMETHEE-based approach applied within a framework for conflict analysis in Evidence Theory integrating three conflict measures.,Expert Systems with Applications,113,223-232.,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"Götze, U., Northcott, D., Schuster, P.",2008,Investment Appraisal: Methods and Models.,Springer-Verlag,ISBN 978-3-540-39968-1,391p.,0,1,0,0,1,0,0,0,0,0,0,0,0
GR,"Goletsis, Y., Askounis, D.T., Psarras, J.",2001,Multicriteria judgments for project ranking: An integrated methodology.,Economic Financial Modelling,8(3),127-148.,0,1,0,0,0,0,0,0,0,0,0,0,1
GR,"Goletsis, Y., Psarras, J., Samouilidis, J.E.",2003,Project ranking in the Armenian energy sector using a multicriteria method for groups., Annals of Operations Research,120(1-4), 135–157.,0,1,0,1,0,0,0,0,0,0,0,0,0
IR,"Golghamat Raad, N., Akbarpour Shirazi, M.",2019,A hybrid framework for ranking the knowledge management solutions adoption in supply chains.,VINE Journal of Information and Knowledge Management Systems,50(1),1-19.,0,1,0,0,0,0,0,0,0,0,0,0,1
BR,"Gomes, C.F.S., Costa, H.G.",2015,Application of multicriteria methods to the problem of choice models of electronic payment by credit card.,Producao,25(1),54-68.,0,1,0,0,0,0,0,0,1,0,0,0,0
BR,"Gomes, S.D.F., Monte, S.B.D.S., Morais, D.C.",2017,Multicriteria Decision Model for prioritization of alternatives on water scarcity situations.,"IEEE International Conference on Systems, Man, and Cybernetics",2016,1087-1091.,0,1,0,0,0,0,0,0,1,0,0,0,0
BR,"Gomes Almeida, M.A., de Carvalho, J.R.M., de Freitas Rego, T.",2015,Use of Multicriteria Analysis to assess the generation and distribution of corporate wealth: study in the steel & metals segment 2010-2012.,Revista de Contabilidade & Controladoria,7(3),53-68.,0,1,0,0,1,0,0,0,0,0,0,0,0
BR,"Gomes da Silva, J., Sampaio Lopes, R.",2018,"An integrated framework for mode failure analysis, delay time model and multi-criteria decision-making for determination of inspection intervals in complex systems.",Journal of Loss Prevention in the Process Industries,51,17-28.,0,1,0,0,0,0,0,1,0,0,0,0,0
BR,"Gomes de Barros, R., Falcao Sobral, M.F.",2015,APLICAÇÃO DA METODOLOGIA MULTICRITÉRIO NA SELEÇÃO DE PROJETOS EM UMA INCUBADORA DE EMPRESAS DE PERNAMBUCO.,Revista de Administração e Inovação,12(2),180-199.,0,1,0,0,0,0,0,0,1,0,0,0,0
BR,"Gonçalo, T.E.E., Alencar, L.H.",2014,A supplier selection model based on classifying its strategic impact for a company's business results.,Pesquisa Operacional,34(2),347-369,0,1,0,0,0,0,0,0,0,1,0,0,0
BR,"Gonçalo, T.E., Morais, D.C.",2018,Group multicriteria model for allocating resources to combat drought in the Brazilian semi-arid region.,Water Policy,20(6),1145-1160.,0,1,1,0,0,0,0,0,0,0,0,0,0
BR,"Gonçalo, T.E., Morais, D.C.",2018,Supplier selection model for a Brazilian oil company based on a multi-criteria group decision approach.,South African Journal of Industrial Engineering,49(1),.,0,1,0,1,0,0,0,0,0,0,0,0,0
BR,"Gonçalves, J.M.S., Daher, S.D.F.D., Morais, D.",2019,Analysis of GAIA-PROMETHEE visualization using a psychophysiological tool.,SMC 2019,2019,1524-1529.,1,0,0,0,0,0,0,0,0,0,0,0,0
BR,"Gonçalves, T.J.M., Belderrain, M.C.N.",2012,Performance evaluation with PROMETHEE GDSS and GAIA: Astudy on the ita-SAT satellite project.,Journal of Aerospace Technology and Management,4(3),381-392.,0,1,0,0,0,0,0,1,0,0,0,0,0
GB,"Goodwin, D., Raffin, M., Jeffrey, P., Smith, H.M.",2019,Stakeholder evaluations of risk interventions for non-potable recycled water schemes: A case study.,Science of the Total Environment,674,439-450.,0,1,1,0,0,0,0,0,1,0,0,0,0
PL,"Górecka, D.",2008,Multicriteria aiding of decision – makers in the process of selecting projects applying for cofinancing from the European Union., Foundations of Computing and Decision Sciences, 33(1), 25-42.,0,1,0,0,1,0,0,0,1,0,0,0,0
PL,"Górecka, D.",2012,Applying Multi-Criteria Decision Aiding Techniques in the Process of Project Management within the Wedding Planning Business.,Operations Research and Decisions,22(4),41-67.,0,1,0,0,0,0,0,0,1,0,0,0,0
PL,"Górecka, D.",2020,Applying multi-criteria decision aiding methods to the process of selecting a host city for sporting event.,Journal of Physical Education and Sport,20,1069-1076.,0,1,0,0,0,0,0,0,1,0,0,0,0
PL,"Górecka, D., Szalucka, M.",2013,COUNTRY MARKET SELECTION IN INTERNATIONAL EXPANSION USING MULTICRITERIA DECISION AIDING METHODS.,Multiple Criteria Decision Making,8,31-55.,0,1,0,0,0,0,0,0,1,0,0,0,0
PL,"Górecka, D., Szalucka, M.",2014,APPLICATION OF MCDA METHODS AND STOCHASTIC DOMINANCE RULES IN THE ENTRY MODE SELECTION PROCESS IN INTERNATIONAL EXPANSION.,Multiple Criteria Decision Making,9,5-31.,0,1,0,0,1,0,0,0,0,0,0,0,0
PL,"Górecka, D., Szalucka, M.",2016,FOREIGN MARKET ENTRY MODE DECISION - APPROACH BASED ON STOCHASTIC DOMINANCE RULES VERSUS MULTI-ACTOR MULTI-CRITERIA ANALYSIS.,Research Papers of the Wroclaw University of Economics,446,47-69.,0,1,0,0,1,0,0,0,0,0,0,0,0
HR,"Gorseta, D., Mladineo, N., Knezic, S.",2002,Choosing the optimal policies for risk reduction in mine contaminated areas., Risk Analysis,3, 497-506.,0,1,0,0,0,0,1,0,0,0,0,0,0
DE,"Gossen, E., Abele, E., Rauscher, M.",2016,Multi-criterial selection of track and trace technologies for an anti- counterfeiting strategy.,Procedia CIRP,57,73-78.,0,1,0,0,0,0,0,0,1,0,0,0,0
IN,"Goswami, S.S.",2020,Outranking Methods: Promethee i and Promethee II.,Foundations of Management,12(1),93-110.,1,0,0,0,0,0,0,0,0,0,0,0,0
CN,"Gou, X., Xu, Z., Liao, H.",2019,Hesitant Fuzzy Linguistic Possibility Degree-Based Linear Assignment Method for Multiple Criteria Decision-Making.,International Journal of Information Technology and Decision Making,18(1),365-387.,1,0,0,0,0,0,0,0,0,0,0,0,0
GR,"Goumas, M., Lygerou, V.A., Papayannakis, L.E.",1999,Computational methods for planning and evaluating geothermal energy projects., Energy Policy, 27(3), 147-154.,0,1,0,1,0,0,0,0,0,0,0,0,0
GR,"Goumas, M., Lygerou, V.",2000,An extension of the PROMETHEE method for decision making in fuzzy environment: Ranking of alternative energy exploitation projects., European Journal of Operational Research,123, 606–613.,1,0,0,0,0,0,0,0,0,0,0,0,0
DK,"Govindan, K., Kadzinski, M., Sivakumar, R.",2017,Application of a novel PROMETHEE-based method for construction of a group compromise ranking to prioritization of green suppliers in food supply chain.,Omega,71,129-145.,1,1,0,0,0,1,0,0,0,1,0,0,0
DK,"Govindan, K., Kannan, D., Shankar, M.",2014,Evaluation of green manufacturing practices using a hybrid MCDM model combining DANP with PROMETHEE.,International Journal of Production Research,53(21),6344-6371.,1,1,0,0,0,1,0,1,0,0,0,0,0
DK,"Govindan, K., Shankar, M., Kannan, D.",2018,Supplier selection based on corporate social responsibility practices.,International Journal of Production Economics,200,353-379.,0,1,0,0,0,0,0,0,0,1,0,0,0
GB,"Graham, L.J., Haines-Young, R.H., Field, R.",2017,Metapopulation modelling of long-term urban habitat-loss scenarios.,Landscape Ecology,32(5),989-1003.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Grau, J.B., Anton, J.M., Tarquis, A.M., Andina, D.",2009,Election of water resources management entity using a multi-criteria decision (MCD) method in Salta province (Argentine).,J. Syst. Cybern. Inform.,7(4),1-7,0,1,1,0,0,1,0,0,0,0,0,0,0
ES,"Grau, J.B., Anton, J.M., Tarquis, A.M., Colombo, F., De Los Rios, L., Cisneros, J.M.",2010,An application of mathematical models to select the optimal alternative for an integral plan to desertification and erosion control (Chaco Area - Salta Province - Argentina).,Biogeosciences,7(11),3421-3433.,0,1,0,0,0,1,0,0,0,0,0,0,0
AL,"Grazhdani, D.",2014,An Approach for Assessing Ecosystem Services with Application in Albanian Part of Prespa Park.,Albanian Journal of Agricultural Science,13(3),9-14.,0,1,0,0,0,1,0,0,0,0,0,0,0
IT,"Greco, S., Ishizaka, A., Tasiou, ., Torrisi, G.",2021,The ordinal input for cardinal output approach of non-compensatory composite indicators: the PROMETHEE scoring method.,European Journal of Operational Research,288(1),225-246.,1,0,0,0,0,0,0,0,0,0,0,0,0
GR,"Grigoroudis, E., Neophytou, M., Zopounidis, C.",2007,Comparing economic development and social welfare in the OECD countries: A multicriteria analysis approach.,Advances in Multiple Criteria Decision Making and Human Systems Management: Knowledge and Wisdom,2007,108-128.,0,1,0,0,0,0,0,0,1,0,0,0,0
HR,"Grzetic, Z., Mladineo, N., Knezic, S.",2008,Emergency Management Systems to Accommodate Ships in Distress., Proceedings of ISCRAM 2008,, 669-678.,0,1,0,0,0,0,0,0,1,0,0,0,0
CN,"Gu, Y., Ni, Y., Kokot, S.",2012,Solid phase excitation-emission fluorescence method for the classification of complex substances: Cortex phellodendri and other traditional chinese medicines as examples.,Journal of Physical Chemistry A,116(36),8949-8958.,0,1,0,0,0,0,0,1,0,0,0,0,0
CN,"Guan, T., Zhong, D., Ren, B.",2016,Construction scheme optimization for high arch dams based on stochastic dominance degrees.,Journal of Hydroelectric Engineering,35(5),23-30.,0,1,1,1,0,0,0,0,0,0,0,0,0
BR,"Guarnieri, P.",2015,Decision Models in Engineering and Management.,Wiley,ISBN 978-3-319-11948-9,322p.,0,1,0,0,0,0,0,1,0,0,0,0,0
BR,"Guarnieri, P.",2015,"Síntese dos Principais Critérios, Métodos e Subproblemas da Seleção de Fornecedores Multicritério.",Revista de Administração Contemporânea,19(1),1-25.,0,1,0,0,0,0,0,0,0,1,0,0,0
BR,"Guarnieri, P., Amorim Sobreiro, V., Seido Nagano, M., Marques Serrano, A.L.",2014,The challenge of selecting and evaluating third-party reverse logistics providers in a multicriteria perspective: a Brazilian case.,Journal of Cleaner Production,in Press,-,0,1,0,0,0,0,0,1,0,0,0,0,0
CA,"Guay, J-F., Waaub, J-P.",2019,SOMERSET-P: a GIS-based/MCDA platform for strategic planning scenarios’ ranking and decision-making in conflictual socioecosystem.,EURO Journal on Decision Processes,7(3-4),301-325.,0,1,0,0,0,1,0,0,1,0,0,0,0
MA,"Guini, F., Barkany, A.E., Jabri, A., Irhirane, E.H.",2018,An approach for the evaluation of a product's process planning during the design phase through a group multi-criteria decision-making.,International Journal of Engineering Research in Africa,38,154-162.,1,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Guitouni, A., Martel, J.M.",1998,Tentative guidelines to help choosing an appropriate MCDA method., European Journal of Operational Research,109, 501–521.,1,0,0,0,0,0,0,0,0,0,0,0,0
TR,"Gul, M.,  Celik, E., Gumus, A.T., Guneri, A.F.",2018,A fuzzy logic based PROMETHEE method for material selection problems.,Beni-Suef University Journal of Basic and Applied Sciences,7(1),68-79.,0,1,0,0,0,0,0,1,0,0,0,0,0
BG,"Guliashki, V.G., Marinova, G.I.",2019,Multi-Objective Flexible Job Shop Scheduling Optimization by Means of Promethee i Method.,TELSIKS 2019,2019,228-231.,0,1,0,0,0,0,0,1,0,0,0,0,0
TR,"Gülsün, B., Özgen, D., Tuzkaya, G.",2011,Evaluating Material Handling System Alternatives Using Fuzzy-Promethee Approach.,Dogus University Journal,12(1),144-155.,0,1,0,0,0,0,0,1,0,0,0,0,0
ID,"Gunawan, G., Astuti, S.",2013,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN GADGET ANDROID MENGGUNAKAN METODE PROMETHEE.,Techno.COM,12(2),104-116.,0,1,0,0,0,0,0,0,0,0,0,0,1
AU,"Gunawardena, J., Egodawatta, P., Ayoko, G.A., Goonetilleke, A.",2014,Adsorption and mobility of metals in build-up on road surfaces.,Chemosphere,119,1391-1398.,0,1,0,0,0,0,0,1,0,0,0,0,0
AU,"Gunawardena, J., Egodawatta, P., Ayoko, G.A., Goonetilleke, A.",2013,Atmospheric deposition as a source of heavy metals in urban stormwater., Atmospheric Environment,68,235-242.,0,1,0,0,0,1,0,0,0,0,0,0,0
AU,"Gunawardena, J., Egodawatta, P., Ayoko, G.A., Goonetilleke, A.",2012,Role of traffic in atmospheric accumulation of heavy metals and polycyclic aromatic hydrocarbons., Atmospheric Environment,54, 502-510.,0,1,0,0,0,1,0,0,0,0,0,1,0
AU,"Gunawardena, J., Liu, A., Egodawatta, P., Ayoko, G.A., Goonetilleke, A.",2018,Predicting Stormwater Quality Resulting from Traffic Generated Pollutants.,Influence of Traffic and Land Use on Urban Stormwater Quality,ISBN 978-981-10-5301-6,55-69.,0,1,0,0,0,1,0,0,0,0,0,0,0
AU,"Gunawardena, J., Ziyath, A.M., Egodawatta, P., Ayoko, G.A., Goonetilleke, A.",2014,Influence of traffic characteristics on polycyclic aromatic hydrocarbon build-up on urban road surfaces.,International Journal of Environmental Science and Technology,11(8),2329-2336.,0,1,0,0,0,1,0,0,0,0,0,0,0
AU,"Gunawardena, J., Ziyath, A.M., Egodawatta, P., Ayoko, G.A., Goonetilleke, A.",2015,Sources and transport pathways of common heavy metals to urban road surfaces.,Ecological Engineering,77,98-102.,0,1,0,0,0,1,0,0,0,0,0,0,0
GB,"Guney, Y., Hernandez-Perdomo, E., Rocco, C.M.",2019,Does relative strength in corporate governance improve corporate performance? Empirical evidence using MCDA approach.,Journal of the Operational Research Society,in Press,.,0,1,0,0,1,0,0,0,0,0,0,0,0
CN,"Guo, Q., Zhan, Y., Li, Y., Hong, N., Guan, Y., Zhang, Z., Yang, B., Meng, F., Yang, M., Liu, A.",2020,Investigating toxicity of urban road deposited sediments using Chinese hamster ovary cells and Chlorella Pyrenoidosa.,Chemosphere,245,.,0,1,0,0,0,1,0,0,0,0,0,0,0
CN,"Guo, Q., Wang, Z., Pu, Y.",2014,Product design alternative selection: An integrated approach with HOQ and PROMETHEE.,China Mechanical Engineering,25(18),2496-2500,0,1,0,0,0,0,0,1,0,0,0,0,0
ET,"Gutema, F.D., Agga, G.E., Makita, K., Smith, R.L., Mourits, M., Tufa, T.B., Leta, S., Beyene, T.J., Asefa, Z., Urge, B., Ameni, G.",2020,Evaluation of the Control Options of Bovine Tuberculosis in Ethiopia Using a Multi-Criteria Decision Analysis.,Frontiers in Veterinary Science,,.,0,1,0,0,0,0,0,0,0,0,1,0,0
CO,"Gutiérrez, J.P., Delgado, L.G., Van Halem, D., Wessels, P., Rietveld, L.C.",2016,"Multi-criteria analysis applied to the selection of drinking water sources in developing countries: A case study of Cali, Colombia.",Journal of Water Sanitation and Hygiene for Development,6(3),401-413.,0,1,1,0,0,0,0,0,0,0,0,0,0
IN,"Gupta, R., Sachdeva, A., Bhardwaj, A.",2012,Selection of logistic service provider using fuzzy PROMETHEE for a cement industry., Journal of Manufacturing Technology Management, 23(7), 899-921.,0,1,0,0,0,0,0,0,1,0,0,0,0
